customer_tweet_id,customer_text,reply_text,created_at
1005037,"there was a way for me to add a reference name or number to my purchases,I buy for home and work,need to be able to reference",You could set up an account with a unique e-mail address for each order type? ^BM,Sat Oct 14 13:29:00 +0000 2017
2570139,what is the procedure in getting a refund,"Without posting account information, can you tell us more about the refund? Did you return an order? ^LI",Mon Oct 30 16:50:11 +0000 2017
2061632,アマゾンで何も頼んでないのに 不在票入ってるし、T.M.Gってなに。笑 再配達の電話やめたほうがいいやつかな？笑笑 https://t.co/p2EaoDvnqo,お心当たりのないお荷物が届いた場合、他のお客様が贈り物として注文された可能性もございます。お問い合わせ伝票番号などの情報をもとにお調べのうえ、適宜対応させていただきます。よろしければこちらよりご連絡ください。https://t.co/J6YEizo6qC HM,Sun Nov 26 11:59:35 +0000 2017
318902,Your call executive not respond well Kindly arrange call back on 8826909077,"Please drop your details here: https://t.co/Qy61tKA5Ve, we'll check and get back with an update. ^HT",Sat Oct 07 11:52:26 +0000 2017
234840,"what do u do when #amazon sent u the wrong product, u return it, &amp; refuse to give u credit for it, &amp; they close your account","Goodness, this isn't the experience we want you to have! Can you tell us more w/o sharing acct info? We're here to help! ^KN",Thu Oct 05 13:17:07 +0000 2017
2350912,It says sold by West Biking and fulfilled by Amazon. It was a Prime delivery.,"As you were sent the wrong item, the return shipping fee should be refunded. Let's follow the steps found here to return the small you received: https://t.co/p8XHDBJqQq I hope this helps! ^FD",Mon Nov 13 17:59:36 +0000 2017
232727,Deseando de hacerlo! 😍 El servicio Prime es una pasada! 👏🏻👏🏻👏🏻,"Claro, deben de ser una maravilla 💄💋💁. Gracias por tu comentario nos alegra saber que estás satisfecha con nuestro servicio. ^MB",Thu Oct 05 11:35:26 +0000 2017
2499127,"Hi,habe da eine Frage.Habe mir Pokémon Ultrasonne/Mond Dual Pack bestellt,welches am Fr ankommen soll.Nun stand dort heute aber versand am 18.11 und Zustellung DIENSTAG. Habe dann auf Premiumversand gestellt und schon steht dort wieder das normale Datum.","Während der Vorbestellzeit wirst du auf der Produktseite des jeweiligen Artikels informiert, welche Versandart du wählen musst, um die Lieferung noch am Erscheinungstag zu erhalten. Ein Update zu deiner Bestellung erhältst du spätestens mit der Versandbestätigung. ^SI",Wed Nov 15 19:05:31 +0000 2017
1182467,I need to inquire about returned shipping fees. I purchased overnight delivery but here we are. The next day. No package,Sorry for any inconvenience! We'd like to help. Did we miss the delivery date provided in the confirmation email? ^BL,Tue Oct 24 22:37:00 +0000 2017
1824939,ん？Amazonプライム会員の無料体験終ったら自動的に年間会員になってる…？,無料体験のお申込み画面、Eメールにてご案内しておりますとおり、Amazonプライムは自動更新のプログラムでございます。わかりにくい点があり意図せずご登録となりましたこと、申し訳ございません。もしよろしければ存分に特典をご活用いただければ幸いです。 MH https://t.co/ujH8X8TWE0,Tue Oct 17 01:49:30 +0000 2017
2683579,Just came home &amp; saw this. Can you explain how this is an acceptable way to deliver parcels (no-one was in) ? 😡 I get that it’s busy with Christmas deliveries but this is not on! Nor is the packing in boxes far too big...!!!!! https://t.co/L384TIlfSF,"Hi, I'm sorry to see that, is the item ok? Do you have unattended delivery preferences set on your account: https://t.co/TuTFA5kHAd? ^JJ",Sun Nov 19 15:17:35 +0000 2017
1300141,Thanks but it's on my fire stick where it's not showing up I can't watch copy this link to my fire stick,We'd like to take a closer look. Please reach us by phone or chat for direct assistance: https://t.co/JzP7hlRCV9 ^FJ,Fri Oct 27 00:11:00 +0000 2017
438862,"Thanks Amazon for helping me, providing me my preferred resolution.",I hope your concern is resolved. Do keep us posted for any assistance with Amazon.in. ^HA,Sat Oct 21 11:44:00 +0000 2017
757760,Still not received any update,Hi! I'm sorry about that. Please revert to the email sent by us so that we can assist accordingly. ^SM,Thu Oct 12 17:55:00 +0000 2017
445524,"No need Sir/madam. It was my fault I ordered a product from amazon, I will not repeat dis mistake ever again. As I said u ruined my experience .","I get you being upset, Sampat. As mentioned, we'll take this as a feedback and will work on this. Appreciate your understanding. ^NK",Wed Nov 22 13:31:33 +0000 2017
2825606,The book has been released in the UK and no i was never given an estimated delivery date with the email,"Have you spoken with us directly via phone or chat, so we can investigate this further: https://t.co/JzP7hlA23B ^SM",Mon Nov 27 10:17:00 +0000 2017
1014848,Why u guys r duping loyal customers &amp; doing fraud by selling ipad 2017 but showing images of ipad pro? https://t.co/POpH11rS8T,"Thank you for flagging this, could you please share the link to the product page so that we can look into it. ^MP",Sun Oct 15 15:47:33 +0000 2017
1321666,"I know you do add, Good content, hence I like it more than any other portal. My experience can improve if you have better sorting features.",We’ll pass on your comments as feedback to our team internally to work on it. ^SB,Fri Oct 27 09:53:28 +0000 2017
2472420,"Sie ist jetzt da, einen Tag später als versprochen. Wenn die angekündigten Liefertermine nicht gehalten werden, warum dann überhaupt Termine fix ankündigen?","Melde dich bitte trotzdem mal: https://t.co/dDmBEPionb Dann können wir wenigstens eine Zustellerbeschwerde veranlassen, damit so etwas nicht mehr vorkommt. ^MS",Wed Nov 15 12:57:00 +0000 2017
2762110,Sir Amazon has not reverted back till date.,Did you check for an email correspondence from our team here: https://t.co/8DAc10S7ww? ^SI,Tue Nov 21 07:10:27 +0000 2017
746742,ur courier guys not provide the invoice copy sir its not 1st day anymore. losing on delivery front https://t.co/gpnABNcD6T,if you've shared the required details on the link provided earlier. (2/2)^YP,Thu Oct 12 14:05:01 +0000 2017
1100610,Yes...but pref controlling it off my phone. Maybe you can add this in the future? Would make sense to integrate the two.,"Is your iOS version 7.0 or higher? If so, you may use the iPhone as a remote for the Fire TV. More information is available here: https://t.co/d05UzphQdD ^SJ",Sat Nov 25 18:29:29 +0000 2017
826580,any re-solution/update on my query? Havent heard from you people.,"Could you please confirm, if you've shared the details as requested here: https://t.co/l88Fbb7IYT ? Do keep us posted. ^SV",Fri Oct 13 01:38:00 +0000 2017
259948,Can you at Amazon contact their support team? If you succeed i will forget everything.,"I'm sorry, we cannot contact the manufacturer on your behalf. Request you to visit the nearest service center. ^NR",Thu Oct 05 21:50:17 +0000 2017
1461595,am I able to delay an order but not cancel it ?,"Thanks for asking! We don't offer the option to delay an order. If we can help with anything else, let us know! ^PF",Thu Nov 02 18:18:00 +0000 2017
2841780,Just been delivered. Thanks.,"Thanks for letting us know! If anything else comes up, we're here to help. ^RA",Mon Nov 27 17:36:29 +0000 2017
639485,"Today I was extremely disappointed by the delivery service of , I contacted 4-5 times to confirm not to deliver at #ShippingAddress , even though package went to that address only. Why you people accept if you can't fulfill things, #LearnToDeny",I'm sorry to know this. Our support team would be happy to help you out! Please contact us from here: https://t.co/vlvfJr4nN9. ^MP,Wed Nov 22 20:22:31 +0000 2017
1322919,When Oddesy is out but haven’t even dispatched mine yet.... :(,Sorry to hear. Have you received any information on the order? ^MC,Fri Oct 27 10:11:31 +0000 2017
1732576,was watching Mozart in the Jungle S02E05. No English subtitles for the Spanish parts. Im clueless. Spoils the experience,Thank you for flagging this to us. Could you let us know at what time in video the subtitles are missing?^RI,Tue Nov 07 12:55:32 +0000 2017
2548100,"finally, today I get an email that there's a delay in my shipment, TODAY when it's supposed to arrive, you tell me it's backordered...","Hi, if the estimated date given was 31, we wouldn't consider it late just yet. We'd go with the date in your order confirmation ^TS",Mon Oct 30 13:50:00 +0000 2017
524840,ありがとうございます✨,とんでもないことでございます。その他ご不明な点がございましたら、お気軽にお知らせください。TN,Sat Dec 02 06:22:27 +0000 2017
840851,Simple enough I'm currently watching mentalist series and that is nowhere available on my homepage.,"Currently, the feature you're looking for isn't available. I'll be sure to forward your feedback internally. ^PS",Sat Oct 14 09:10:52 +0000 2017
1188614,Check out the ‘impeccable finish’ 😂😂 https://t.co/AE3SUeXgIl,Have you reported this to our support team here: https://t.co/2t6DQoUmNZ ? (2/2)^HR,Wed Oct 25 05:48:00 +0000 2017
816303,Paketi yurtiçi kargo ile mi gönderdiniz? #geldikbulamadık https://t.co/zpucdSKp00,(2/2) Bizimle müşteri hizmetleri aracılığıyla iletişime geçebilirsiniz: https://t.co/ohyvGrpvrY ^BL,Thu Oct 12 16:59:28 +0000 2017
739094,are you serious? I have done all of this already.....pathetic,"shared previously, kindly pick the link and fill the details as requested. Appreciate your understanding. 2/2 ^MJ",Thu Oct 12 06:54:00 +0000 2017
1826117,Really a box for two small batteries #waste #excessbaggage #amazon https://t.co/M7AgpvfBLl,"We’re always looking to improve, and would love for our Packaging team to hear about this: https://t.co/E4n5EZK5eg ^ST",Wed Oct 18 04:30:00 +0000 2017
2379737,Reinstallando e ora si vede bene https://t.co/MvnymcVUHy,"Perfetto Ivan, sono contento di sapere che tu abbia risolto! Restiamo a disposizione! ^LF",Tue Nov 14 08:29:27 +0000 2017
1985027,アマゾン プライムお試し登録しちゃったんだけど、今朝頼んだ物がもう発送されてて、お急ぎ便早過ぎて震えてる,Amazonプライム無料体験へのご登録ありがとうございます。配送以外にもプライム・ビデオやPrime Readingなど色々な特典をご用意しておりますので、ぜひお試しください。ご不明な点はお知らせください。https://t.co/TzOoPxIoD0 ET https://t.co/MuIUikopAR,Thu Nov 02 03:15:01 +0000 2017
2646233,Trying Amazon Fresh for the first time! I get my delivery tomorrow so I’m super excited! Pricing between this &amp; going to a grocery store isn’t much different &amp; Amazon had a pretty varied selection for my area. Still gonna have to go to a store for a couple things but it’s cool!,Woo! Welcome to Prime Fresh! We hope you enjoy the fresh groceries delivered to your door! 😍^JD,Fri Nov 17 22:25:26 +0000 2017
1701469,just wanted to know when are you adding Elliot Anderson and Tyrell wellick season 3 #MrRobot S3,We’re constantly adding new content to our library. Please stay tuned. ^NR,Tue Oct 17 17:16:00 +0000 2017
279189,Hi i cannot download music app on win10 unable to copy file,"Hello, which device are you currently using for the download ? ^CR",Fri Oct 06 09:09:32 +0000 2017
2291454,"Bonjour :) J'ai un soucis avec une commande, impossible de contacter le SAV, possible de m'aider par DM ? La bise &lt;3","Bonjour Clémence, je vous invite à initier la conversation par DM. ^SM",Sun Nov 12 11:17:00 +0000 2017
1080698,can I read my private files on Kindle?,Do you mean personal documents? Most file types can be read on our Kindles. Do you have more information you can provide? ^AM,Sun Oct 15 01:45:30 +0000 2017
2903508,Quelles sont les raison de cette demande ? comment suis-je censé envoyer un fax ? et n'y a-t-il pas une procédure plus simple ?,Est-ce que vous avez un souci pour accéder à votre compte client ? ^ASZ,Tue Nov 28 19:07:26 +0000 2017
1673725,"Pls refrain from buying in India, esp if you expected #Prime membership is clueless. Why launch when you ain't ready",That's quite a comment. Could you please elaborate on the issue for us to assist you better? ^PB,Mon Nov 06 17:21:00 +0000 2017
2789153,"I did, yes. Until this morning, when it changed.",Thank you for clarifying. Have you had a chance to reach us for more information and insight here: https://t.co/hApLpMlfHN? ^DW,Tue Nov 21 20:32:04 +0000 2017
278983,Why to reinstall if it's fine.???,If its working fine. You may want to try again and let us know if the issue still persists. ^SG,Fri Oct 06 12:23:34 +0000 2017
161995,Hoy a la noche a dejarme un riñón en,"¡Hola, Julio! Cuéntanos, ¿qué productos quieres comprar en nuestro sitio?. 🤔 ^NB",Fri Nov 24 19:10:00 +0000 2017
1313055,On 24th October pickup was done.... Customer care executive told payment will done in 2days. Still they asked me wait4 10days,Would appreciate your patience on this. Do keep us posted. 3/3 ^AB,Fri Oct 27 06:55:00 +0000 2017
1703097,"Hey I ordered a Xbox One X Scorpio Edition back in August, expecting it tomorrow (release). Estimated delivery is now Wednesday??",Oh no! We always strive to meet the provided delivery date; though delays are possible. Let us know Wednesday! ^ST,Mon Nov 06 21:58:57 +0000 2017
1144992,thank you for being so helpful and kind on the phone! It's nice to run into good customer service.,"Thank you for sharing your experience with us! Please, be sure to leave feedback in the e-mail survey that was sent post-call. ^JE",Tue Oct 24 13:42:40 +0000 2017
841784,"amazon.it, il primer pedido lo hice a mazon.es.. me llego tarde y no funcionante, y decidi pedirlo directamente en italia auqnue costase mas",(2/2)a través de este enlace: https://t.co/Fzi05H7RwO .^MB,Fri Oct 13 13:03:29 +0000 2017
590810,super votre service client..et votre service de livraison..je devais être livrée le 1er décembre bien évidemment je n'ai rien eu et votre service client qd il répond..ne sait pas où est le colis et ne sait pas qd il sera livré👏👏👏👏👏 AUCUNE AIDE POURRI,"Bonjour, je suis désolée d'apprendre cela. Quel est le transporteur qui prend en charge votre livraison? Et qu'indique le suivi je vous prie? ^BR",Sun Dec 03 17:04:00 +0000 2017
170997,I ordered it this morning to arrive tomorrow. Get your shit together https://t.co/2S0otUQnXj,I'm sorry your order isn't arriving as expected! What is the delivery date given in the email confirmation you received? ^AH,Fri Nov 24 21:59:28 +0000 2017
675259,Opening an package makes me want to puke! That brown packing paper smells seriously bad! Not great giving gifts that smell of sick! Bleugh,"Thanks for highlighting this to us, Leigh. You can submit your feedback through the following link - https://t.co/lSVN3kb44b ^SM",Thu Nov 23 10:31:33 +0000 2017
231477,j'ai donc passé ma commande en toute confiance mais je suis absente cet après midi...,Nous ne pouvons pas vous donner de fourchette plus précise. Cela dépend du transporteur. Quel est le transporteur? ^SM,Thu Oct 05 10:40:29 +0000 2017
2299113,okay thank ya,You're welcome. Glad we could help. Reach out again in the future if you have more questions. ^JF,Sun Nov 12 15:51:27 +0000 2017
2581878,"Because your customer service representative and system messed up my order, I now have two of the same orders being shipped to the same location and have been charged two times for the same order. This is so frustrating.","Oh no! I'm sorry this is happening. Have you tried to see if you can cancel one of the orders? If not, you can do so here: https://t.co/Y5jpI9gRhE ^AY",Thu Nov 16 23:11:52 +0000 2017
550598,do I get a refund for the extra postage I paid to get it next day? And the fact I’ve only been informed two hours before the latest time it could come and have stayed at home all day waiting? I expect better from Amazon. https://t.co/7qQz6q83VD,"I'm sorry for the possible delay! If the order hasn't arrived by 21:00 on the delivery date provided in your order confirmation e-mail, please reach us by phone here: https://t.co/JzP7hlA23B, for available options. ^JM",Sat Dec 02 18:52:59 +0000 2017
288203,"Dear Amazon, waiting from last 48hrs for my product delivery after making 100% payment in advance. False commitments zero help.",Let us check this out for you quickly. Please reach us via https://t.co/r8OjOjMdND and we'll look into this for you. ^VM,Tue Oct 10 08:20:25 +0000 2017
722138,No Thanks again!!! Check the link you provided earlier to test if you can log an issue for a product misinformation...1/n,clarifications/queries on the subject. 2/2 ^GK,Wed Oct 11 04:16:00 +0000 2017
2972826,That showed me how to log out of my account on my current device but the device I would like to log out of is not in my possession.,"For the Shopping, Kindle, and Music apps, you can sign out (deregister) the device under the Devices tab here: https://t.co/o87OnrGtCn. If it's the Amazon Video app, you can deregister the device at the bottom of the page here: https://t.co/LF4fWTBwzm ^MV",Thu Nov 30 01:45:33 +0000 2017
789015,Transpires it's you guys who've released my PII- my email address is visible via the top reviewers list. Please explain HTF this can happen?,What information did we provide when you contacted us ^TD,Fri Oct 13 09:13:24 +0000 2017
713340,ive done it. this is roughly the 5th time ive had to report this one problem.,"The best way we can provide assistance is via the link JN posted, as we do not have access to your account info on Twitter. ^WM",Tue Oct 10 23:49:00 +0000 2017
1389503,Euh non et c'est pas la question. Mais le client explique que la protection va à merveille sur SON iPhone X. Hors il n'est pas encore sorti.,"Je vous remercie de nous l'avoir signalé, nous allons de suite remonter cela pour vérification ! ^KE",Sat Oct 28 11:35:00 +0000 2017
407455,"Mi cuenta está suspendida, se supone que tenía que contestar el correo para resolver esto y no he recibido respuesta.",¿Cuándo enviaste la información solicitada? ^JQ,Mon Oct 09 23:33:00 +0000 2017
1791155,Amazonの中の人も凄い茶目っ気と愛嬌ありでほっこりしますし、これからもがんばれ♡がんばれ♡させていただきますよ！(`･ω･)ゞ,(๑•̀ㅂ•́)b RI,Sun Nov 26 07:58:28 +0000 2017
2899690,Pedido nº 407-8661500-7315548 📦 Existe alguna remota posibilidad de que se adelante la fecha de entrega? Me urge bastante 😔 Gracias!,"Hola, por motivo de seguridad, sugiero no compartir información personal como tu número de pedido. Por favor contacta a nuestro Servicio al Cliente a través de este enlace: https://t.co/OjvUxwnzPe para más opciones. ^MB",Tue Nov 28 17:43:34 +0000 2017
1844237,"Raised return request on 24 Sept, but no response despite 6 reminders. Tracking# 663753220398. Extremely Dissatisfied 😠😣!!!",be personal information. Our page is visible to the public. (3/3)^SF,Wed Oct 18 07:12:29 +0000 2017
1218284,"unsatisfied customer , money refunded in wallet, need it in bank . Why cheating on customer . Disappointed",I'm sorry about this. Refunds can be initiated to original payment method. Please let us know if there is any issue with it. ^VN,Wed Oct 25 14:33:32 +0000 2017
1252986,Yes. No worries. If they don't arrive tomorrow then maybe the day after and so on....,"If it doesn't arrive tomorrow, get back to us. ^KM",Thu Oct 26 07:23:01 +0000 2017
2236482,"Yes, over a week ago someone said they would check on it and I haven't heard anything back","What was the delivery date shown at checkout and confirmed via e-mail when the order was placed? When you check the product details page, is the item listed as out of stock? ^SB",Fri Nov 10 18:17:59 +0000 2017
2733975,"I had a delivery due today, but it’s not out for delivery. Actually, it’s still across the state. Second one within a week.",Have you received an updated delivery date or a notice of delay? We'd like to help! ^ZW,Mon Nov 20 18:24:32 +0000 2017
1032736,any news on prime music?,"We do not have any updates on this as of now. But, stay tuned! ^HR",Mon Oct 23 05:32:04 +0000 2017
2882697,全く登録してないのにAmazonプライム会員になってたんだけどふざけんな,キャンセルをご希望の場合はリンクをご参照ください。https://t.co/JrKFIybs6n 更新後に特典の利用がなければ全額返金させていただいております。なお、プライムでは以下のような特典をご用意しています。https://t.co/FJh7vAncqv TN,Tue Nov 28 09:49:36 +0000 2017
318214,"Non pas encore, mais est-ce vraiment utile ?",Je vous invite à le signaler afin qu'une réclamation soit faite ainsi qu'une demande de relivraison. ^SM,Sat Oct 07 10:10:00 +0000 2017
1498525,would you help me in this can you arrange call back,with us through the link shared earlier. 2/2 ^OS,Fri Nov 03 13:44:32 +0000 2017
2273431,"Hi Amazon, könntet ihr mal eure Amazon App in Ordnung bringen. Fernsehen ist seit Tagen nicht möglich. Danke.",Hast du schon einen Neustart aller Geräte (inkl. Router) versucht? ^SK,Sat Nov 11 13:01:00 +0000 2017
1743888,you tweets back and forth are as helpful as customer service handling the refund. If you want more info then DM me so the world can't read,"With Twitter, we have no access to account info. We're still here to help! Feel free to DM us using the link below: ^JE https://t.co/1XyLaGkcaN",Tue Nov 07 15:44:00 +0000 2017
946420,Absolutely useless and non-committal statements since 1.5 months..,"We're sorry to see you disappointed, Please be noted, we're working on this. ^HK",Sun Oct 22 05:02:28 +0000 2017
447178,"sois la mayor panda de deficientes en este mundo. Lo primero mandais el paquete tarde, lo segundo el repartidor pierde mi paquete. Sois una vergüenza y lo malo es que solo pierdo yo ante vuestro retraso. Dais asco","Hola Samuel, lamentamos mucho lo sucedido con tu paquete. Comentanos, ¿el paquete es vendido y enviado por Amazon o por algun vendedor externo de nuestra tienda? ^RC",Thu Nov 30 20:08:00 +0000 2017
1576233,Amazon Music not streaming well over multiple devices.,I'm sorry about the streaming issues! We'd like to help! Could you tell us which devices you are streaming with? ^TK,Sat Nov 04 18:29:32 +0000 2017
265004,"No because quite frankly I can't spend 2 hours to return a product every time I make an order, and then pray the returned product isn't damaged either. The obvious solution is just order from a company with proper packaging, and not terrible flimsy yellow envelopes.","We'd like to escalate this issue. When you have a moment, please call us: https://t.co/Q7Ftz6nj80. Packaging feedback (1/2)^MV",Thu Oct 05 23:20:32 +0000 2017
953147,"Dis donc je crois qu'on va devoir se reparler là de vos non livraisons, encore une fois...","Bonsoir, désolée pour cela, pouvez-vous nous expliquer davantage le souci je vous prie ? ^KE",Sat Oct 21 20:50:35 +0000 2017
981452,your support team do not have enough info that's why i came here .,"Sorry about that, the SBI card you have is eligible for the cashback offer. ^PS",Sat Oct 14 10:30:31 +0000 2017
637360,https://t.co/sposAKq0uA,Nossa! Todos são livros súper legais!😀❤️📖 Tem algum favortito?🤔 ^HC,Wed Nov 22 19:35:29 +0000 2017
1217529,"I don't think this order is gonna make it in time, Amazon. Really hope it arrives today. I've got guests coming. https://t.co/5QHcXu3yXJ",I understand the concern here! Can you tell us which country the account this was ordered from is in? ^HS,Wed Oct 25 14:20:00 +0000 2017
2644987,Requested return of a product 2 weeks back and still after conformation from the seller the product hasn’t been taken from my place. Need a solution for this ASAP!,"Sorry for the delay, Prayush. Please have this reported here: https://t.co/vlvfJr4nN9 for immediate assistance. ^JC",Tue Oct 31 04:47:58 +0000 2017
1480561,after many phone calls &amp; emails between one of your employees my issue is still not resolved a child’s kindle that melted! https://t.co/HC0vfwfP0F,"Oh no! I'm terribly sorry for the poor experience. When you spoke with us, what options were you offered? Let us know! ^SA",Mon Oct 16 21:16:42 +0000 2017
2677864,"Hi, USPS lost my last order- can I get a refund or have it re-shipped?",We'd love to look into available options with you! Please reach us via phone/chat here: https://t.co/hApLpMlfHN ^KP,Tue Oct 31 14:36:28 +0000 2017
1310134,. I bought a redmi phone. I want it's bill on my mail id. Could you pls send me the bill?,Please contact our support team here: https://t.co/vlvfJr4nN9 &amp; we'll be glad to help you.^SF,Fri Oct 27 05:00:00 +0000 2017
1304696,"tu asesor en lugar de tratar de hacer algo para q un paquete llegue a mi casa en tiempo, prefirio recomendar comprar en otro lado","Lamento lo sucedido, Artur. Me gustaría verificar y reportar tu experiencia en SAC. Escríbenos acá: https://t.co/lFwwV5iyJG ^JQ",Fri Oct 27 01:48:01 +0000 2017
2811785,いえ、わざわざリプライをありがとうございます。 背表紙にシワが入ってるのはすこき気になった程度で読むにはなんら差支えはないので大丈夫です。 こちらこそ、過激な発言をして申し訳ございませんでした,とんでもないことでございます。ご不便をおかけしまして申し訳ございませんでした。 こちら、Amazon公式ヘルプアカウントでございますので、当サイトのご利用でお困りな事やご不明な点がございましたら、お気軽にお声がけくださいませ。 リプライありがとうございました。 SM,Wed Nov 22 08:05:32 +0000 2017
1353685,I would like another copy to be sent out. I don't really want to have to wait and pay to send this one back. https://t.co/lcsyh7HMXU,I'm sorry for trouble! We'd like to go over some available options with you here: https://t.co/JzP7hlA23B ^MH,Mon Oct 16 14:15:29 +0000 2017
2918627,"... Checked the Amazon app - there was a photo of our box on the porch of a house down the street - with a message claiming *I* had signed for the package. Went to the house, no one was there but luckily the box was. Short version -- your delivery person lies",I'm so sorry for the misdelivery! Our team would like to get this looked into. Please send us your details here: https://t.co/GAKnTZRtO6 ^JP,Wed Nov 29 00:42:01 +0000 2017
2613243,I love and #AmazonPrime . Pokémon Ultra Sun (and my brother's 2 game set) delivered at 7am on release day and got a photo of the packages on my porch. 😍 #PokemonUltraSunMoon,"woohoo, have fun with the new games! 😁 ^JJ",Fri Nov 17 13:04:00 +0000 2017
2754638,Hi. Are there still plans still for the echo spot to be released and how can I get info on it?,"This item will be released on December 19, 2017. You can learn more about it here: https://t.co/SbJapu36fp ^AF",Mon Nov 20 21:12:54 +0000 2017
1211703,Send me a private message so that I can give you my coordinates for u to call,"We wouldn't be able to access your Amazon account details on Twitter, contact us here: https://t.co/rS49hgaADF. We’ll fix it. ^SY",Wed Oct 25 12:38:02 +0000 2017
726363,"just got off a 30-min call &amp; realised that u guys don't do replacements on large appliances &amp; furniture, contrary to pop belief.",Kindly refer the return policy for your product here: https://t.co/gYYDFKUNPY. ^HK,Wed Oct 11 05:33:58 +0000 2017
1788947,"Good job, https://t.co/PRr8vZyqml",I'm sorry for the trouble with your shipment! Was the exterior packaging damaged as well: https://t.co/yblBJzEa4i? ^ST,Tue Oct 17 23:58:28 +0000 2017
931829,I’m sorry it’s actually bingle direct,We'd like to look into this. Please send us your order info by using this secure link: https://t.co/2A2LUzClIj ^GL,Fri Oct 13 23:17:30 +0000 2017
2919950,"Voy a volver a comprar productos de importación en ya que nunca fallan, llegan temprano y sobre todo siempre tengo la seguridad de que mi envío llegará.",Hola Germán. Nos alegra que estás satisfecho con nuestro trabajo. ¿Qué fue lo que compraste? ^JJ,Wed Nov 29 00:52:29 +0000 2017
437959,How long do really think it takes someone to read a book? I have spam asking me to review a book within a week of purchase...,"I'm sorry for the trouble. To update your e-mail preferences, please see here: https://t.co/RMQIA8BsF1 ^CO",Tue Oct 10 17:58:41 +0000 2017
387556,"Cada vez es más habitual en ir comprar algo, que te aseguren entrega y que luego al completar el pedido te retrasen la fecha","Hola Emilio, ¿en el momento tienes un pedido pendiente de entrega? ^DA",Mon Oct 09 13:52:30 +0000 2017
1553275,"hi, please could you tell me if the new COD ww2 game comes with pre order bonus, weapon unlock and 2xp please","Hi, Sam! You can find info on our pre-order bonuses here: https://t.co/rxPTB9jpmd ^BG",Mon Oct 30 14:40:36 +0000 2017
2599103,"TBH, I had given up on Amazon, and was content to leave my account frozen, so I didn't bother replying. It never occurred to me that I would be charged for prime on a frozen account.",We recommend responding to the e-mail from our account specialist to ensure the best resolution for this charge. You can also contact us anytime using this link (it will not require signing in): https://t.co/jzvkhdlrK5 ^TH,Fri Nov 17 18:41:33 +0000 2017
2300540,. our package came pretty much wide open.... https://t.co/NGNcy9Q3oM,I'm sorry your package arrived this way. Please reach out directly for options here: https://t.co/hApLpMlfHN ^JF,Sun Nov 12 17:02:32 +0000 2017
1578760,Then suddenly it was not being delivered,"We'd like to look into this further. When you can, please provide us with your details here: https://t.co/AVqVvvuIix ^SJ",Sat Oct 28 23:37:25 +0000 2017
2288581,my order Your Amazon.in order 405-1157348-3202746 has been cancelled by seller,Sorry about the cancellation. You would have received an email confirmation stating the reason for the cancellation. Kindly check it. Please don’t provide your order details as we consider them to be personal info. Our page is visible to public.^SC,Sun Nov 12 04:05:52 +0000 2017
2949417,Fiz uma compra na black friday (dia 24) na e já chegou. Vcs pisam demais nas outras lojas de compra online,"Nossa!😆 Que emoção!😱 Ficamos felizes demais!😁 Conta para gente, que você comprou?🤔 ^HC https://t.co/A0VPx5Ywec",Wed Nov 29 17:04:34 +0000 2017
377209,thanks for bringing such a cool gadget in India Amazon echo I will definitely buy it in future when my pocket allow me.Thanks,I'm sure you wouldn't be disappointed with Alexa. Hope you get it soon! 😉 ^EM,Mon Oct 09 03:58:49 +0000 2017
735644,"It's been a month. Amazon agent asked me to cancel order and initiate refund. Upon requesting delivery, Amazon simply keeps pushing dates",We've received your details. We'll have our team work upon it and write back to you at the earliest with an update.^SF,Thu Oct 26 07:05:32 +0000 2017
86096,"More like the description of what was in the box and what arrived is the issue, like expensive items vanished","So sorry to hear that Claire, have you gone already through our returns center to check if replacements are available for the missing/wrong items?^MA",Sat Dec 02 07:45:00 +0000 2017
1424888,Dear Mr. Amazon. When your guys will revert on my given info. #reply soon.,"If you've shared your details, you must have received a correspondence from our team. Request you to reply to the same. ^SQ",Sun Nov 05 00:51:32 +0000 2017
553413,I have it now. but it was supposed to be here yesterday.,"I'm glad to hear you received your order, thanks for keeping us posted. ^BV",Sun Dec 03 00:40:37 +0000 2017
2868397,Wow. Die Synchronisation ist unterirdisch. Warum nicht einfach Untertitel?,Nur der Trailer wurde synchronisiert. Es wird auch wieder Voice over geben. :-) Gruß ^MH,Tue Nov 28 01:28:29 +0000 2017
1371819,Kindleアプリで本が読めん つまらんアップデートしやがって、アマゾンめ 困った,ご不便をおかけしております。お手数ですが、Kindleアプリの再インストールならびに端末の再起動をお試しいただければと存じます。 YM,Fri Oct 27 23:54:30 +0000 2017
1492771,Auf der Seite kommt nur das (Bild). Und das kann mir nicht weiter helfen schließlich möchte ich ja den Artikel zurücksenden und mein Geld https://t.co/CriJoelh1Z,"Scrolle bitte noch etwas runter, dann werden dir die Kontaktmöglichkeiten angezeigt. Gruß ^TA",Fri Nov 03 10:31:00 +0000 2017
1353467,"Eso es lo que me da miedo, si no han sido capaces de entregarlo hoy estando yo en casa, mañana tampoco creo que lo logren",¿Has contactado directamente con la empresa de transportes para verificar lo sucedido con la entrega? ^KS,Mon Oct 16 15:59:00 +0000 2017
